variant,seed,selected_by_validation,sample_id,split,curvature_template,depth_bin,aspect_bin,size_bin,normalized_param_mae_mean,dimension_param_mae_norm,curvature_param_mae_norm,L_mae_mm,W_mae_mm,D_mae_mm,wLD_abs_error,wWD_abs_error,wLW_abs_error,curvature_mae_mean,projected_mask_iou,projected_mask_dice,profile_depth_rmse_m
C1_split_heads,42,True,rbc_pilot_009_deep_small_compact_sharp,test,sharp,deep,compact,small_compact,0.9555974006652832,0.3953477442264557,1.5158472061157227,2.344019651412964,1.1958396434783936,0.8264598250389099,0.4032135605812073,0.25690579414367676,0.3362102508544922,0.33210986852645874,0.6528925619834711,0.79,0.00030521120061166584
C1_split_heads,42,True,rbc_pilot_010_deep_medium_balanced_sharp,train,sharp,deep,balanced,medium_balanced,0.12703897058963776,0.13111014664173126,0.12296780198812485,0.8612647652626038,0.2787979245185852,0.29344484210014343,0.0,0.049659013748168945,0.029833495616912842,0.026497503742575645,0.9526315789473684,0.9757412398921833,0.00015514770348090678
C1_split_heads,42,True,rbc_pilot_011_deep_large_wide_sharp,train,sharp,deep,wide,large_wide,0.5382277965545654,0.6649985909461975,0.4114570617675781,0.15952251851558685,7.372130870819092,0.5000000596046448,0.07169854640960693,0.10324150323867798,0.09398788213729858,0.08964264392852783,0.654292343387471,0.791023842917251,0.0003450614749453962
C1_split_heads,42,True,rbc_pilot_013_shallow_small_compact_round,train,round,shallow,compact,small_compact,0.5902177691459656,0.9074775576591492,0.27295807003974915,6.505347728729248,3.7273335456848145,1.2865153551101685,0.045800626277923584,0.08926522731781006,0.04507923126220703,0.060048360377550125,0.368,0.5380116959064327,0.0005717849126085639
C1_split_heads,42,True,rbc_pilot_014_shallow_medium_balanced_round,train,round,shallow,balanced,medium_balanced,0.8174088001251221,0.3028816282749176,1.3319358825683594,2.0484225749969482,1.1279656887054443,0.4990430176258087,0.32684755325317383,0.26214462518692017,0.2864924669265747,0.2918282151222229,0.8181818181818182,0.9,0.0003114584251306951
C1_split_heads,42,True,rbc_pilot_015_shallow_large_wide_round,test,round,shallow,wide,large_wide,1.1020313501358032,0.6414909958839417,1.5625718832015991,1.1572315692901611,0.31184589862823486,2.5453596115112305,0.325955867767334,0.37153398990631104,0.3285106420516968,0.34200015664100647,0.8544891640866873,0.9215358931552587,0.0013233661884441972
C1_split_heads,42,True,rbc_pilot_016_shallow_elongated_round,train,round,shallow,narrow,elongated,0.6775150299072266,0.5526001453399658,0.8024299740791321,0.9279307126998901,2.6213889122009277,1.410361409187317,0.16798388957977295,0.19759660959243774,0.16201794147491455,0.17586614191532135,0.6335877862595419,0.7757009345794392,0.0007049773703329265
C1_split_heads,42,True,rbc_pilot_017_medium_small_compact_round,train,round,medium,compact,small_compact,0.6877338886260986,0.2963904142379761,1.0790773630142212,2.975173234939575,0.781629204750061,0.3589496612548828,0.24340367317199707,0.2354688048362732,0.22993671894073486,0.2362697273492813,0.6914893617021277,0.8176100628930818,0.0002810914593283087
C1_split_heads,42,True,rbc_pilot_018_medium_medium_balanced_round,val,round,medium,balanced,medium_balanced,0.4415168762207031,0.14501118659973145,0.7380226254463196,1.4527589082717896,0.7353211045265198,0.05643931031227112,0.1287444829940796,0.2109159231185913,0.14515334367752075,0.16160458326339722,0.92,0.9583333333333334,0.00010328566713724285
C1_split_heads,42,True,rbc_pilot_019_medium_large_wide_round,test,round,medium,wide,large_wide,0.9162093997001648,0.6040883660316467,1.228330373764038,0.14099851250648499,3.948777914047241,1.3887251615524292,0.3165682554244995,0.23305004835128784,0.2588198781013489,0.2694793939590454,0.8259668508287292,0.9046898638426626,0.0008160597062669694
C1_split_heads,42,True,rbc_pilot_020_medium_elongated_round,train,round,medium,narrow,elongated,0.31095775961875916,0.2843376100063324,0.33757784962654114,1.7273406982421875,2.09096360206604,0.16603456437587738,0.0721135139465332,0.05416524410247803,0.0931277871131897,0.07313551753759384,0.8135593220338984,0.897196261682243,6.196283356985077e-05
C1_split_heads,42,True,rbc_pilot_021_deep_small_compact_round,train,round,deep,compact,small_compact,0.14757996797561646,0.16832619905471802,0.1268337368965149,1.5695281028747559,0.22275465726852417,0.30854159593582153,0.03300833702087402,0.02878183126449585,0.022171080112457275,0.027987083420157433,0.875,0.9333333333333333,0.0001573807530803606
C1_split_heads,42,True,rbc_pilot_022_deep_medium_balanced_round,val,round,deep,balanced,medium_balanced,0.42506489157676697,0.44212231040000916,0.4080074727535248,0.6183609366416931,1.0520676374435425,1.514001727104187,0.07235747575759888,0.11956053972244263,0.07653093338012695,0.08948298543691635,0.912621359223301,0.9543147208121827,0.0005816034390591085
C1_split_heads,42,True,rbc_pilot_023_deep_large_wide_round,train,round,deep,wide,large_wide,1.2019468545913696,0.8610610365867615,1.542832851409912,2.622203826904297,6.260068893432617,1.1691678762435913,0.3162118196487427,0.3616572618484497,0.3339858055114746,0.33728495240211487,0.6840958605664488,0.8124191461836999,0.0004000350891146809
C1_split_heads,42,True,rbc_pilot_025_shallow_small_compact_boxy,train,boxy,shallow,compact,small_compact,0.17712104320526123,0.1967814564704895,0.15746061503887177,0.9113689661026001,0.41013863682746887,0.537070095539093,0.053476929664611816,0.02181994915008545,0.029173970222473145,0.03482361510396004,0.8793103448275862,0.9357798165137615,0.00025778982671909034
C1_split_heads,42,True,rbc_pilot_026_shallow_medium_balanced_boxy,train,boxy,shallow,balanced,medium_balanced,0.4103052318096161,0.3310837745666504,0.4895266592502594,1.7306785583496094,0.2722758650779724,0.9969925880432129,0.0407254695892334,0.1573728322982788,0.11959552764892578,0.1058979406952858,0.9037037037037037,0.9494163424124513,0.0004499904462136328
C1_split_heads,42,True,rbc_pilot_027_shallow_large_wide_boxy,train,boxy,shallow,wide,large_wide,0.38924071192741394,0.485574871301651,0.2929065227508545,1.1409391164779663,0.8961716890335083,1.6372530460357666,0.10000002384185791,0.10000002384185791,0.0,0.06666668504476547,0.8961424332344213,0.945226917057903,0.0008290963596664369
C1_split_heads,42,True,rbc_pilot_028_shallow_elongated_boxy,val,boxy,shallow,narrow,elongated,0.9036272168159485,0.7690255045890808,1.038228988647461,2.405054807662964,5.044527530670166,1.2142932415008545,0.24033814668655396,0.20055848360061646,0.23939114809036255,0.226762592792511,0.5,0.6666666666666666,0.0004992000758647919
C1_split_heads,42,True,rbc_pilot_029_medium_small_compact_boxy,train,boxy,medium,compact,small_compact,0.3029997646808624,0.09954264014959335,0.5064569115638733,0.5245767831802368,0.5059777498245239,0.1546339988708496,0.1958080530166626,0.047612786293029785,0.09341800212860107,0.11227961629629135,0.9102564102564102,0.9530201342281879,6.425631727324799e-05
C1_split_heads,42,True,rbc_pilot_030_medium_medium_balanced_boxy,train,boxy,medium,balanced,medium_balanced,0.7571317553520203,0.5659555792808533,0.948307991027832,3.7673096656799316,1.1491189002990723,1.2729710340499878,0.27760255336761475,0.13365024328231812,0.21263301372528076,0.20796193182468414,0.780373831775701,0.8766404199475065,0.0005158289568498731
C1_split_heads,42,True,rbc_pilot_031_medium_large_wide_boxy,train,boxy,medium,wide,large_wide,0.3008875250816345,0.4986908733844757,0.10308416932821274,0.6846822500228882,2.84130859375,1.1487689018249512,0.013272643089294434,0.05640077590942383,0.0,0.023224472999572754,0.8207070707070707,0.9015256588072122,0.0005750798736698925
C1_split_heads,42,True,rbc_pilot_032_medium_elongated_boxy,test,boxy,medium,narrow,elongated,0.8950214385986328,0.46629905700683594,1.3237438201904297,0.4463139772415161,5.342133522033691,0.20961253345012665,0.3065999150276184,0.26235878467559814,0.29905664920806885,0.28933843970298767,0.6465863453815262,0.7853658536585366,0.00019515582243911922
C1_split_heads,42,True,rbc_pilot_037_shallow_small_compact_LD_dominant,val,LD_dominant,shallow,compact,small_compact,0.8347095847129822,0.5007126331329346,1.1687062978744507,2.5616233348846436,2.009874105453491,0.9786259531974792,0.399040162563324,0.3500000238418579,0.044352054595947266,0.2644640803337097,0.5833333333333334,0.7368421052631579,0.0004683483566623181
C1_split_heads,42,True,rbc_pilot_038_shallow_medium_balanced_LD_dominant,test,LD_dominant,shallow,balanced,medium_balanced,0.809537410736084,0.43182992935180664,1.1872447729110718,2.7583446502685547,0.6050681471824646,1.0921770334243774,0.49096977710723877,0.055594801902770996,0.241732656955719,0.2627657353878021,0.7350427350427351,0.8472906403940886,0.0004295080143492669
C1_split_heads,42,True,rbc_pilot_039_shallow_large_wide_LD_dominant,train,LD_dominant,shallow,wide,large_wide,0.9667050838470459,0.9440487027168274,0.9893613457679749,4.323838233947754,3.5194642543792725,2.0612990856170654,0.2566288709640503,0.3500000238418579,0.06002998352050781,0.22221963107585907,0.6387959866220736,0.7795918367346939,0.001016968977637589
C1_split_heads,42,True,rbc_pilot_040_shallow_elongated_LD_dominant,train,LD_dominant,shallow,narrow,elongated,0.1702994555234909,0.2995970547199249,0.041001856327056885,5.0299482345581055,0.102359339594841,0.09877956658601761,0.0,0.025513947010040283,0.0018358230590820312,0.009116590023040771,0.7272727272727273,0.8421052631578947,4.300311775295995e-05
C1_split_heads,42,True,rbc_pilot_041_medium_small_compact_LD_dominant,val,LD_dominant,medium,compact,small_compact,0.6529138088226318,0.2550908625125885,1.0507367849349976,2.3373663425445557,1.299142837524414,0.15106052160263062,0.27776575088500977,0.3500000238418579,0.07884860038757324,0.23553812503814697,0.69,0.8165680473372781,0.00012510184023994952
C1_split_heads,42,True,rbc_pilot_042_medium_medium_balanced_LD_dominant,train,LD_dominant,medium,balanced,medium_balanced,0.13894836604595184,0.23211340606212616,0.045783352106809616,2.2534561157226562,0.7453178763389587,0.2546815574169159,0.0,0.0034656524658203125,0.024714946746826172,0.009393532760441303,0.8404907975460123,0.9133333333333333,0.00011885751155205071
C1_split_heads,42,True,rbc_pilot_043_medium_large_wide_LD_dominant,train,LD_dominant,medium,wide,large_wide,0.7093035578727722,0.9321349263191223,0.48647210001945496,4.28749418258667,7.062636375427246,0.8120632171630859,0.20722335577011108,0.07852131128311157,0.043261587619781494,0.10966875404119492,0.49743589743589745,0.6643835616438356,0.00036698239273391664
C1_split_heads,42,True,rbc_pilot_044_medium_elongated_LD_dominant,train,LD_dominant,medium,narrow,elongated,0.5317807793617249,0.36937060952186584,0.6941908001899719,0.7100719809532166,1.9201580286026,0.8635581731796265,0.2619614601135254,0.16891002655029297,0.03980100154876709,0.15689082443714142,0.8210526315789474,0.9017341040462428,0.0004086590197402984
C1_split_heads,42,True,rbc_pilot_045_deep_small_compact_LD_dominant,test,LD_dominant,deep,compact,small_compact,0.6505637168884277,0.6383557319641113,0.6627717018127441,4.164550304412842,1.9325045347213745,1.2404704093933105,0.11590445041656494,0.2780357599258423,0.04982948303222656,0.14792323112487793,0.6066666666666667,0.7551867219917012,0.000540588574949652
C1_split_heads,42,True,rbc_pilot_047_deep_large_wide_LD_dominant,train,LD_dominant,deep,wide,large_wide,0.6629876494407654,0.9273764491081238,0.39859890937805176,4.3547468185424805,6.767666816711426,0.8739391565322876,0.14344632625579834,0.08689570426940918,0.03810077905654907,0.0894809365272522,0.5636363636363636,0.7209302325581395,0.00041720515582710505
C1_split_heads,42,True,rbc_pilot_048_deep_elongated_LD_dominant,train,LD_dominant,deep,narrow,elongated,0.5231508016586304,0.49640098214149475,0.5499005913734436,6.524518013000488,0.229688361287117,0.588522732257843,0.23014527559280396,0.025783836841583252,0.10953181982040405,0.12182030826807022,0.75,0.8571428571428571,0.0003561918856576085
C1_split_heads,42,True,rbc_pilot_049_shallow_small_compact_WD_dominant,train,WD_dominant,shallow,compact,small_compact,0.36309292912483215,0.5977486968040466,0.12843722105026245,3.7931129932403564,2.3988802433013916,0.9875797033309937,0.06498968601226807,0.0,0.021191716194152832,0.028727134689688683,0.5104166666666666,0.6758620689655173,0.00046108249807730317
C1_split_heads,42,True,rbc_pilot_050_shallow_medium_balanced_WD_dominant,train,WD_dominant,shallow,balanced,medium_balanced,0.6640755534172058,0.4013148248195648,0.9268361926078796,0.4026200771331787,0.3802180290222168,1.6085487604141235,0.04639166593551636,0.3493525981903076,0.20679885149002075,0.20084770023822784,0.9590163934426229,0.9790794979079498,0.0006772460765205324
C1_split_heads,42,True,rbc_pilot_051_shallow_large_wide_WD_dominant,test,WD_dominant,shallow,wide,large_wide,1.2188555002212524,1.209633469581604,1.2280775308609009,1.4223568439483643,5.670246601104736,3.260158061981201,0.09772706031799316,0.46445274353027344,0.24083548784255981,0.26767176389694214,0.609271523178808,0.757201646090535,0.0013352383393794298
C1_split_heads,42,True,rbc_pilot_052_shallow_elongated_WD_dominant,train,WD_dominant,shallow,narrow,elongated,0.416694313287735,0.3954704701900482,0.43791818618774414,1.1645220518112183,2.8943355083465576,0.5402541756629944,0.08445560932159424,0.16932499408721924,0.03905320167541504,0.09761127084493637,0.6991869918699187,0.8229665071770335,0.00024488946655765176
C1_split_heads,42,True,rbc_pilot_053_medium_small_compact_WD_dominant,train,WD_dominant,medium,compact,small_compact,0.12503422796726227,0.136691153049469,0.11337728053331375,1.1305874586105347,0.3684260845184326,0.22227130830287933,0.02059406042098999,0.03292083740234375,0.021113574504852295,0.024876156821846962,0.8734177215189873,0.9324324324324325,9.706598939374089e-05
C1_split_heads,42,True,rbc_pilot_054_medium_medium_balanced_WD_dominant,val,WD_dominant,medium,balanced,medium_balanced,0.21151916682720184,0.12890873849391937,0.2941296100616455,0.5519148111343384,1.324471116065979,0.004262663424015045,0.05348408222198486,0.09183990955352783,0.04889500141143799,0.0647396668791771,0.8404907975460123,0.9133333333333333,2.6601295758155175e-05
C1_split_heads,42,True,rbc_pilot_055_medium_large_wide_WD_dominant,test,WD_dominant,medium,wide,large_wide,0.332963228225708,0.30928465723991394,0.3566417694091797,2.6858019828796387,1.196844458580017,0.34811580181121826,0.0389254093170166,0.15331339836120605,0.04400438070297241,0.07874772697687149,0.8316326530612245,0.9080779944289693,0.00014551191998180002
C1_split_heads,42,True,rbc_pilot_058_deep_medium_balanced_WD_dominant,val,WD_dominant,deep,balanced,medium_balanced,0.42945918440818787,0.5132444500923157,0.34567391872406006,3.100771427154541,1.122200846672058,1.2048707008361816,0.11959689855575562,0.04012489318847656,0.06916260719299316,0.07629480212926865,0.771689497716895,0.8711340206185567,0.0006230589933693409
C1_split_heads,42,True,rbc_pilot_059_deep_large_wide_WD_dominant,train,WD_dominant,deep,wide,large_wide,0.5410422682762146,0.6923602223396301,0.38972437381744385,2.8118155002593994,5.584473609924316,0.5798898935317993,0.05650240182876587,0.1641228199005127,0.038938820362091064,0.08652134984731674,0.6484848484848484,0.7867647058823529,0.00031817975104786456
C1_split_heads,42,True,rbc_pilot_060_deep_elongated_WD_dominant,train,WD_dominant,deep,narrow,elongated,0.6481946706771851,0.7561538815498352,0.5402353405952454,6.555263042449951,2.077216386795044,1.1422001123428345,0.1835176944732666,0.1659303903579712,0.017572343349456787,0.1223401427268982,0.7765567765567766,0.8742268041237113,0.0005488431779667735
C1_split_heads,42,True,rbc_pilot_033_deep_small_compact_boxy,train,boxy,deep,compact,small_compact,0.5264540314674377,0.42954525351524353,0.6233628392219543,0.12733601033687592,0.05659833550453186,1.9154309034347534,0.2307913899421692,0.10000002384185791,0.08643805980682373,0.13907648622989655,0.9574468085106383,0.9782608695652174,0.0009561771294102073
C1_split_heads,42,True,rbc_pilot_034_deep_medium_balanced_boxy,train,boxy,deep,balanced,medium_balanced,0.554618775844574,0.28782346844673157,0.8214141726493835,0.9425413012504578,0.6485786437988281,0.8650906085968018,0.19513553380966187,0.16034537553787231,0.18351590633392334,0.17966561019420624,0.9529914529914529,0.975929978118162,0.0005439667729660869
C1_split_heads,42,True,rbc_pilot_035_deep_large_wide_boxy,val,boxy,deep,wide,large_wide,0.5528167486190796,0.2996404767036438,0.8059930205345154,0.0,0.8482373952865601,1.083272933959961,0.19318878650665283,0.14967834949493408,0.18550139665603638,0.17612284421920776,0.9230769230769231,0.96,0.0006526478682644665
C1_split_heads,42,True,rbc_pilot_036_deep_elongated_boxy,test,boxy,deep,narrow,elongated,1.1560460329055786,0.23147408664226532,2.080617904663086,2.8316843509674072,0.6839008927345276,0.13033953309059143,0.4491071105003357,0.478330135345459,0.4390404224395752,0.4554925858974457,0.7549407114624506,0.8603603603603603,0.0007299243006855249
